run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.biggest psucc change,metrics.prob success,metrics.max ground entanglement,metrics.max entanglement,metrics.biggest psucc change time,metrics.min energy gap,metrics.number of solutions found,params.radius,params.instance index,params.chromatic number,params.planar,params.graph type,params.cut size,params.n_edges,params.log laplacian eig ratio,params.solution type,params.min node degree,params.max node degree,params.diameter,params.average clustering,params.density,params.number of solutions,params.t_step,params.average shortest path,params.n_qubits,params.average node degree,params.T,params.triangles,params.algebraic connectivity,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type
f63fc0b0182b4c95ad588dfa2d03255e,1,FINISHED,s3://6200_aqc_maxcut/1/f63fc0b0182b4c95ad588dfa2d03255e/artifacts,2020-08-18 11:06:09.844000+00:00,2020-08-18 11:11:18.072000+00:00,0.009241372858145414,0.9325657058922883,1.0143505577444554,1.490350224405075,32.30000000000019,1.1102230246251565e-16,1.0,1,88,6,False,unique_soln,20,31,0.07482803830961852,no bias,5,8,2,0.8624338624338623,0.8611111111111112,1,0.1,1.1388888888888888,9,6.888888888888889,50,53.0,4.829913513373967,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
c0b8204ed3fd464b9fb1d370f98f805a,1,FINISHED,s3://6200_aqc_maxcut/1/c0b8204ed3fd464b9fb1d370f98f805a/artifacts,2020-08-18 11:06:08.144000+00:00,2020-08-18 11:09:55.106000+00:00,0.00924137285814508,0.9325657058922883,1.0163325994862642,1.4537499680601766,32.30000000000019,2.7755575615628914e-16,1.0,1,9,6,False,unique_soln,20,31,0.07482803830961812,no bias,5,8,2,0.8624338624338624,0.8611111111111112,1,0.1,1.1388888888888888,9,6.888888888888889,50,53.0,4.829913513373968,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
73c00610748542b28692d99f2672ff6e,1,FINISHED,s3://6200_aqc_maxcut/1/73c00610748542b28692d99f2672ff6e/artifacts,2020-08-18 11:06:07.903000+00:00,2020-08-18 11:09:46.658000+00:00,0.009104492603629555,0.9913380128439825,1.0298359967257313,1.1778846921297326,21.90000000000004,1.1102230246251565e-16,1.0,2,89,4,False,unique_soln,19,25,0.18927329837578774,no bias,4,7,2,0.6079365079365078,0.6944444444444444,1,0.1,1.3055555555555556,9,5.555555555555555,50,24.0,3.640799633882568,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
41031ce70cbd48bd89eca544a97b114e,1,FINISHED,s3://6200_aqc_maxcut/1/41031ce70cbd48bd89eca544a97b114e/artifacts,2020-08-18 11:05:36.168000+00:00,2020-08-18 11:09:22.897000+00:00,0.007217897150057273,0.9966798707934572,1.0356847709647106,1.0835699879803136,20.600000000000023,6.938893903907228e-17,1.0,2,86,4,False,unique_soln,16,19,0.18568223251922897,no bias,2,5,3,0.29259259259259257,0.5277777777777778,1,0.1,1.5277777777777777,9,4.222222222222222,50,7.0,1.7266036713341393,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
06a69d5ab9f34be0b31dcb1d1e326708,1,FINISHED,s3://6200_aqc_maxcut/1/06a69d5ab9f34be0b31dcb1d1e326708/artifacts,2020-08-18 11:05:36.133000+00:00,2020-08-18 11:09:14.500000+00:00,0.008916353641034713,0.9692062697710857,1.2994992789120143,1.4423527944406636,30.400000000000162,1.8041124150158794e-16,1.0,3,84,2,True,unique_soln,8,8,0.07832806986975209,no bias,1,3,5,0.0,0.2222222222222222,1,0.1,2.6666666666666665,9,1.7777777777777777,50,0.0,0.22165371826171495,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
0839c5a5fcc84a479612cc3676b9e916,1,FINISHED,s3://6200_aqc_maxcut/1/0839c5a5fcc84a479612cc3676b9e916/artifacts,2020-08-18 11:05:36.120000+00:00,2020-08-18 11:09:21.995000+00:00,0.007802660207709922,0.8008998803474439,1.0766569950970228,1.8723399813711092,33.80000000000021,8.326672684688674e-17,1.0,2,85,3,True,unique_soln,11,14,0.07974410431270705,no bias,2,5,3,0.5333333333333332,0.3888888888888889,1,0.1,1.7777777777777777,9,3.111111111111111,50,5.0,0.8250499552689106,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
fcc0fe31e38b41fe97d8212be07459c5,1,FINISHED,s3://6200_aqc_maxcut/1/fcc0fe31e38b41fe97d8212be07459c5/artifacts,2020-08-18 11:05:36.113000+00:00,2020-08-18 11:09:27.790000+00:00,0.008126028856901168,0.961157201526522,1.020310359632502,1.1658231191831077,29.100000000000144,6.245004513516506e-17,1.0,2,83,5,False,unique_soln,19,28,0.1023928199413107,no bias,4,7,2,0.7534391534391536,0.7777777777777778,1,0.1,1.2222222222222223,9,6.222222222222222,50,38.0,3.8256972823257507,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
f1af17ab04a84f1c8fc7eab397d36361,1,FINISHED,s3://6200_aqc_maxcut/1/f1af17ab04a84f1c8fc7eab397d36361/artifacts,2020-08-18 11:05:36.104000+00:00,2020-08-18 11:09:23.436000+00:00,0.008136889371871847,0.9924426806206418,1.0159296568871998,1.1553810389552797,24.900000000000084,1.0408340855860843e-16,1.0,2,87,4,False,unique_soln,14,17,0.09276970237329754,no bias,1,6,3,0.374074074074074,0.4722222222222222,1,0.1,1.6388888888888888,9,3.7777777777777777,50,8.0,0.7971951117000787,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
cf6d318761574881b7933fb8628dcc42,1,FINISHED,s3://6200_aqc_maxcut/1/cf6d318761574881b7933fb8628dcc42/artifacts,2020-08-18 11:05:04.922000+00:00,2020-08-18 11:09:09.807000+00:00,0.008038104650655575,0.9900943641073184,1.016558715902028,1.024770676775623,27.50000000000012,3.3306690738754696e-16,1.0,2,79,3,True,unique_soln,10,11,0.1878678646674135,no bias,1,6,3,0.23703703703703705,0.3055555555555556,1,0.1,1.9166666666666667,9,2.4444444444444446,50,2.0,0.5650446140677634,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
4d1f1931f0d7428f94a090df80982c9f,1,FINISHED,s3://6200_aqc_maxcut/1/4d1f1931f0d7428f94a090df80982c9f/artifacts,2020-08-18 11:05:04.789000+00:00,2020-08-18 11:08:55.162000+00:00,0.0074024543979396284,0.9964509010771735,1.0394288081857208,1.3100398003997922,27.40000000000012,6.106226635438361e-16,1.0,2,80,4,False,unique_soln,16,21,0.1191881599332901,no bias,3,7,2,0.5285714285714285,0.5833333333333334,1,0.1,1.4166666666666667,9,4.666666666666667,50,14.0,2.69144754391429,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
